CRSH_NUM,CAL_YR,EVNT_CRSH_DT,EVNT_CRSH_TM,DAYOWEEK,MANDIST,CONTYDOT,RDWYID,LOCMP,LOCNODE,LOCDIST,LOCMEACD,LOCDIRCD,EVNT_ON_RD_NM,EVNT_INTCT_RD_NM,DISTINTS,MEAINTCD,DIRINTCD,ROUTEID,USRTNO,CONTYDMV,DHSCTYNO,EVNT_CTY_PLCE_NM,EVNT_CTY_LMT_CD,ACCISEV,TYP_DR_ACDNT_CD,FRST_HARM_EVNT_CD,IMPCT_TYP_CD,FRST_HARM_LOC_CD,JCT_CD,INTCHG_CD,ACCSIDRD,ACCLANE,DHSRDSYS,TYPESHLD,INTCT_TYP_CD,RD_SRFC_COND_CD,LGHT_COND_CD,EVNT_WTHR_COND_CD,SCHL_BUS_REL_CD,WRK_ZONE_REL_CD,LOC_WTHN_ZONE_CD,WRK_ZONE_TYP_CD,WRK_PRSNT_CD,LAW_ENFRC_PRSNT_CD,FRST_RD_COND_CD,SCND_RD_COND_CD,THRD_RD_COND_CD,FRST_ENVRN_COND_CD,SCND_ENVRN_COND_CD,THRD_ENVRN_COND_CD,V1_TRAF_CTRL_CD,V2_TRAF_CTRL_CD,ALCINVCD,FAHWYSYS,FUNCLASS,CRRATECD,RDACCESS,PLACECD,SURWIDTH,SHLDTYPE,SHLDTYP2,SHLDTYP3,SLDWIDTH,SHLDWTH2,SHLDWTH3,MEDWIDTH,HRZDGCRV,MAXSPEED,TYPEPARK,SECTADT,AVGTFACT,SKTRESNM,V1_MOST_HARM_EVNT_CD,V1_HARM_EVNT_SQ01_CD,V1_VHCL_BDY_TYP_CD,V1_VHCL_SPCL_FNC_CD,V1_CMRC_USE_CD,V1_CMRC_VEH_CNFIG_CD,V1_CARY_BDY_TYP_CD,V1_CMRC_VEH_WT_CD,V1_POINTIMP,V1_VHCL_MOVE_CD,V1_TRAVDIR,V1_FRST_DR_ACTN_CD,V1_AGE3,V1_SUSP_ALC_USE_CD,V1_SUSP_DRUG_USE_CD,V2_MOST_HARM_EVNT_CD,V2_HARM_EVNT_SQ01_CD,V2_VHCL_BDY_TYP_CD,V2_VHCL_SPCL_FNC_CD,V2_CMRC_USE_CD,V2_CMRC_VEH_CNFIG_CD,V2_CARY_BDY_TYP_CD,V2_CMRC_VEH_WT_CD,V2_POINTIMP,V2_VHCL_MOVE_CD,V2_TRAVDIR,V2_FRST_DR_ACTN_CD,V2_AGE3,V2_SUSP_ALC_USE_CD,V2_SUSP_DRUG_USE_CD,TOT_CRSH_DMG_AMT,TOT_VHCL_DMG_AMT,TOT_PROP_DMG_AMT,TOT_OF_PERS_NUM,TOT_OF_DR_NUM,TOT_OF_VHCL_NUM,TOT_OF_FATL_NUM,TOT_OF_INJR_NUM,TOTSEVREINJ_NUM,TOTNONTRAFFATL_NUM,TOT_OF_PEDST_NUM,TOTOF_PEDLCYCL_NUM,EVNT_LAT_NUM,EVNT_LONG_NUM,CAR_LAT_NUM,CAR_LONG_NUM,RUN.DATE,RUN.TIME,OPT,PROGRAM,Vehicle_code
861283420,2015,12/7/2015,949,1,1,16,16250000,28.245,418,0,  ,NA,"""SR 37 (FLORIDA AVE S)                             ""","""HICKORY ST                                        """,0,FT,NA,SR   37 ,        ,5,52,"""LAKELAND                        """,2,1,1,14,3,1,2,1,R,2,3,3,3,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,6,16,21,3,1140,18,8,NA,NA,2,0,0,10,      ,30,1,24000,3,43,14,14,1,1,0,0,0,0,1,1,W,3,31,1,1,14,14,20,1,1,2,1,2,6,1,N,1,39,1,1,3100,3100,0,4,2,2,0,0,0,0,0,0,0,0,28.0376099,81.9571522,8/28/2017,10:41:56,1,CARPJ126,
861401480,2015,11/30/2015,1200,1,1,16,16000000,0,NA,0,  ,NA,"""CENTRAL AVENUE                                    ""","""MAIN STREET                                       """,25,FT,S,        ,        ,5,32,"""BARTOW                          """,2,1,2,14,1,1,1,1,L,1,5,3,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,3,1,0,0,0,0,2,1,S,2,0,88,88,15,15,20,1,1,6,88,2,1,8,S,  ,   ,  ,  ,0,0,0,2,1,2,0,0,0,0,0,0,0,0,27.896369,81.8424,8/28/2017,10:41:56,1,CARPJ126,
861405820,2015,11/10/2015,758,2,1,16,16180000,15.872,2710,0,  ,NA,"""SR25 (HIGHWAY 27)                                 ""","""COMMERCE AVENUE                                   """,0,FT,NA,SR   25 ,US   27 ,5,46,"""HAINES CITY                     """,2,1,1,14,3,1,1,1,R,1,3,1,2,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,14,30,3,810,36,1,6,NA,4,2,0,42,      ,45,1,48500,8.9,30,14,14,1,1,0,0,0,0,4,6,S,25,48,1,1,14,14,20,1,0,0,0,0,12,13,N,1,35,1,1,800,800,0,2,2,2,0,0,0,0,0,0,0,0,28.1176905,81.6396228,8/28/2017,10:41:56,1,CARPJ126,
861406970,2015,12/29/2015,855,2,1,16,16180000,18.42,2711,0.009,MI,N,"""SR25 (HIGHWAY 27)                                 ""","""SOUTH BLVD                                        """,50,FT,N,SR   25 ,US   27 ,5,46,"""HAINES CITY                     """,2,1,1,14,3,1,1,1,R,3,3,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,14,33,3,810,36,1,3,NA,5,7,0,42,0D3000,55,0,49000,7.5,34,14,14,1,1,0,0,0,0,1,5,N,1,22,1,1,14,14,20,1,1,88,1,3,7,1,N,1,47,1,1,2100,2100,0,2,2,2,0,0,0,0,0,0,0,0,28.1542706,81.6396247,8/28/2017,10:41:56,1,CARPJ126,
863122040,2015,12/18/2015,613,5,1,16,16118000,0,NA,0,  ,NA,"""REYNOLDS RD                                       ""","""WINTER LAKE ROAD                                  """,950,FT,N,        ,        ,5,0,"""UNINCORPORATED-LAKELAND         """,1,1,1,14,4,1,4,1,L,1,5,1,1,2,5,3,1,1,0,0,0,0,10,0,0,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,1,1,0,0,0,0,4,14,N,2,19,1,1,14,14,20,1,2,5,1,2,13,3,N,1,28,1,1,2300,2300,0,3,2,2,0,0,0,0,0,0,0,0,27.999426,81.891126,8/28/2017,10:41:56,1,CARPJ126,
863123420,2015,12/9/2015,1444,3,1,16,16000000,0,NA,0,  ,NA,"""CR 540A E                                         ""","""SCOTT LAKE RD                                     """,100,FT,W,        ,        ,5,0,"""UNINCORPORATED (LAKELAND)       """,1,1,1,14,1,1,1,1,L,1,4,2,1,1,1,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,1,1,0,0,0,0,1,1,W,10,18,1,1,14,14,20,1,1,3,8,3,8,1,W,1,68,1,1,4600,4600,0,5,2,2,0,0,0,0,0,0,0,0,27.95303,81.94872,8/28/2017,10:41:56,1,CARPJ126,
824748600,2015,2/26/2015,1008,4,1,16,16180000,16.124,1534,0.004,MI,S,"""SR 25 (HWY 27)                                    ""","""MAIN ST                                           """,20,FT,S,SR   25 ,US   27 ,5,50,"""LAKE HAMILTON                   """,2,4,1,14,3,1,1,1,R,2,3,2,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,14,30,3,810,36,1,6,NA,4,2,0,42,      ,45,1,48500,8.9,30,14,14,20,1,2,6,1,4,21,77,N,10,46,1,1,14,14,2,1,0,0,0,0,9,13,N,1,52,1,1,3000,3000,0,5,3,3,0,1,1,0,0,0,0,0,28.1213549,81.6396102,8/28/2017,10:41:56,1,CARPJ126,
827800350,2015,8/2/2015,1708,7,1,16,16006000,1.362,1999,0.002,MI,N,"""COMBEE RD S                                       ""","""CRYSTAL LAKE DR S                                 """,10,FT,N,SR  659 ,        ,5,0,"""UNINCORPORATED (LAKELAND)       """,1,1,1,14,1,1,1,1,L,1,4,2,2,2,1,3,1,1,0,0,0,0,1,0,0,2,0,0,1,1,0,6,16,14,3,NA,12,1,3,NA,4,3,0,11,6D0000,40,NA,17400,8.1,29,14,14,20,1,1,3,7,3,1,1,S,12,33,1,1,14,14,1,1,0,0,0,0,7,13,S,1,29,1,1,1200,1200,0,3,2,2,0,0,0,0,0,0,0,0,28.0280009,81.9075215,8/28/2017,10:41:56,1,CARPJ126,
833869890,2015,9/26/2015,515,6,1,16,16170000,4.511,940,0.061,MI,S,"""US HWY 27                                         ""","""OTTO POLK RD                                      """,600,FT,N,SR   25 ,US   27 ,5,0,"""UNINCORPORATED                  """,1,1,1,15,4,3,1,1,R,S,2,1,1,2,5,4,1,1,0,0,0,0,10,0,0,77,0,0,1,1,0,5,4,26,3,NA,24,1,3,NA,5,7,0,40,      ,60,0,17800,22.2,44,15,42,20,88,0,0,0,0,2,15,N,30,51,1,1,15,15,1,1,0,0,0,0,10,8,O,  ,   ,  ,  ,3100,3100,0,1,1,2,0,0,0,0,0,0,0,0,27.7030336,81.5644168,8/28/2017,10:41:56,1,CARPJ126,
834667460,2015,4/23/2015,1145,4,1,16,16030000,12.629,45,0,  ,NA,"""US 17 SOUTH                                       ""","""CR 640                                            """,0,FT,NA,SR   35 ,US   17 ,5,0,"""UNINCORPORATED                  """,1,1,1,5,77,1,1,1,R,2,2,2,2,1,1,4,1,1,0,0,0,0,1,0,0,1,0,0,5,NA,0,5,4,26,3,NA,24,1,5,NA,8,3,0,41,      ,60,1,16000,15.2,40,5,5,20,1,4,6,77,2,0,3,N,1,41,1,1,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,   ,  ,  ,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.8204911,81.8215372,8/28/2017,10:41:56,1,CARPJ126,
835014390,2015,6/9/2015,2119,2,1,16,16110000,17.037,1193,0.001,MI,E,"""SR 60 E                                           ""","""91 MINE ROAD                                      """,5,FT,E,SR   60 ,        ,5,32,"""BARTOW                          """,2,3,1,14,3,1,3,1,L,2,3,2,2,2,5,3,1,1,0,0,0,0,10,0,0,2,0,0,1,1,0,5,14,23,3,85,24,1,3,NA,5,7,0,22,1D3000,55,0,26500,18.8,38,14,14,20,1,0,0,0,0,1,10,S,6,49,88,88,14,14,1,1,0,0,0,0,14,1,W,1,22,88,88,10250,10250,0,3,2,2,0,1,0,0,0,0,0,0,27.9090353,81.7949471,8/28/2017,10:41:56,1,CARPJ126,
835014410,2015,6/10/2015,1208,3,1,16,16030301,0.489,4422,0.005,MI,N,"""US 17 S                                           ""","""US 98 E (VAN FLEET DRIVE)                         """,100,FT,S,SR  555 ,US   17 ,5,32,"""BARTOW                          """,2,1,1,14,1,1,3,1,R,2,2,3,2,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,14,20,3,1140,24,1,6,NA,4,2,0,25,3D12  ,35,NA,22500,13.6,36,14,14,20,1,1,6,4,2,1,1,N,2,66,1,1,14,14,2,1,0,0,0,0,8,13,N,1,47,1,1,1000,1000,0,3,2,2,0,0,0,0,0,0,0,0,27.9036968,81.8302846,8/28/2017,10:41:56,1,CARPJ126,
836850860,2015,6/29/2015,1255,1,1,16,16210000,11.211,610,0.004,MI,S,"""US HIGHWAY 98                                     ""","""ROCK RIDGE ROAD                                   """,20,FT,S,SR   35 ,US   98 ,5,52,"""LAKELAND                        """,1,3,1,14,4,1,2,1,R,1,2,2,2,2,1,3,1,1,0,0,0,0,1,0,0,2,0,0,5,5,0,5,14,14,3,NA,12,1,3,NA,4,8,0,12,      ,60,1,15600,14.1,41,14,14,20,1,1,4,3,3,21,1,N,2,73,1,1,14,14,16,1,0,0,0,0,9,13,N,1,42,1,1,1000,1000,0,6,2,2,0,2,0,0,0,0,28.19291,82.0008899,28.1929718,82.0008978,8/28/2017,10:41:56,1,CARPJ126,
837009150,2015,3/18/2015,1440,3,1,16,16320000,29.693,4538,0.081,MI,E,"""SR 400                                            ""","""SR 25                                             """,0.5,MI,E,SR  400 ,I     4 ,5,34,"""DAVENPORT                       """,1,1,1,14,3,1,1,1,R,3,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,11,1,1,NA,36,2,3,NA,11,12,0,170,      ,65,0,110500,12.7,36,14,14,20,1,1,4,3,2,3,6,E,3,52,1,1,14,14,1,1,0,0,0,0,13,1,E,1,41,1,1,3000,3000,0,3,2,2,0,0,0,0,0,0,28.240111,81.638897,28.2370921,81.6431458,8/28/2017,10:41:56,1,CARPJ126,
837009240,2015,2/25/2015,1510,3,1,16,16320000,20.426,742,0.114,MI,E,"""SR 400 MM 46 EB                                   ""","""SR 559                                            """,2,MI,E,SR  400 ,I     4 ,5,48,"""LAKE ALFRED                     """,1,1,1,7,77,1,1,1,R,2,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,1,2,1,NA,36,2,3,NA,11,1,0,66,0D1100,70,0,82000,16,30,7,7,20,1,1,4,6,2,0,1,E,1,32,1,1,18,18,13,1,0,0,0,0,1,1,E,1,69,1,1,1000,1000,0,7,2,2,0,0,0,0,0,0,28.1678951,81.7730988,28.1683419,81.7725757,8/28/2017,10:41:56,1,CARPJ126,
837411800,2015,1/20/2015,900,2,1,16,16330000,2,2391,0.571,MI,N,"""SR471                                             ""","""SR700                                             """,2,MI,N,SR  471 ,        ,5,52,"""LAKELAND                        """,1,1,1,13,77,1,1,1,R,1,3,2,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,NA,0,6,6,18,3,NA,24,1,3,NA,4,12,0,NA,      ,60,0,2700,41.3,35,13,13,20,1,1,2,1,2,2,1,S,1,43,1,1,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,   ,  ,  ,1000,1000,0,1,1,1,0,0,0,0,0,0,28.2479499,82.0555499,28.2770104,82.0554981,8/28/2017,10:41:56,1,CARPJ126,
837423960,2015,3/24/2015,1505,2,1,16,16320000,17.426,767,0.456,MI,E,"""SR400 (I-4 WESTBOUND 43MM)                        ""","""SR559                                             """,1,MI,W,SR  400 ,I     4 ,5,60,"""POLK CITY                       """,1,1,1,18,77,1,1,1,L,2,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,11,1,1,NA,36,2,3,NA,11,1,0,66,      ,70,0,91879,10.5,30,18,18,20,1,2,4,7,3,0,1,W,1,50,1,1,18,18,1,1,0,0,0,0,18,1,W,1,24,1,1,1400,1400,0,6,5,5,0,0,0,0,0,0,28.1574099,81.8114,28.1574371,81.8180866,8/28/2017,10:41:56,1,CARPJ126,
837424040,2015,6/15/2015,1320,1,1,16,16320000,12.122,4532,0.01,MI,W,"""SR400 (I-4 EASTBOUND 38MM)                        ""","""SR33                                              """,0.2,MI,W,SR  400 ,I     4 ,5,52,"""LAKELAND                        """,1,3,1,14,1,1,1,1,R,3,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,11,1,1,1140,36,2,3,NA,11,1,0,66,      ,70,0,79000,16.2,30,14,14,20,1,2,77,8,3,1,6,E,2,43,1,1,14,14,3,1,0,0,0,0,8,1,E,1,32,1,1,3500,3500,0,3,2,2,0,2,0,0,0,0,28.14217,81.89086,28.139124,81.901951,8/28/2017,10:41:56,1,CARPJ126,
837836530,2015,11/2/2015,1840,1,1,16,16320037,0.174,1798,0,  ,NA,"""CR557                                             ""","""I-4 (SR400 EB EXIT 48 RAMP)                       """,0,FT,NA,SR  400 ,I     4 ,5,48,"""LAKE ALFRED                     """,1,5,1,14,3,1,2,2,R,X,4,3,3,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,6,1,0,NA,17,8,NA,NA,18,1,3,NA,4,8,0,NA,      ,   ,NA,2200,14.4,0,14,14,20,1,2,4,7,3,21,3,W,3,37,1,1,14,14,1,1,0,0,0,0,1,1,N,1,80,1,1,6100,6100,0,2,2,2,1,0,0,0,0,0,28.18186,81.74406,28.1810717,81.7432346,8/28/2017,10:41:56,1,CARPJ126,
837840730,2015,10/16/2015,1720,5,1,16,16150000,0,NA,0,  ,NA,"""CR-630                                            ""","""DELAND AVE                                        """,820,FT,W,        ,        ,5,0,"""                                """,1,4,1,14,4,1,4,2,R,1,4,2,3,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,20,1,1,6,7,3,3,11,W,2,61,1,1,14,14,1,1,0,0,0,0,13,3,W,1,14,1,1,40000,40000,0,4,2,2,0,4,1,0,0,0,27.7799883,81.3461182,27.780167,81.345769,8/28/2017,10:41:56,1,CARPJ126,
837852160,2015,12/17/2015,805,4,8,16,16470000,5.821,4115,0.025,MI,W,"""SR 570 (POLK PARKWAY)                             ""","""SR-563 (HARDEN BLVD.)                             """,0.25,MI,E,SR  570 ,        ,5,52,"""LAKELAND                        """,1,1,1,17,77,1,1,1,L,1,6,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,12,3,1,1140,24,2,5,NA,8,3.5,0,50,      ,65,NA,30000,11,35,14,14,20,1,4,3,8,3,0,1,W,1,42,1,1,17,17,1,1,0,0,0,0,1,1,W,1,42,1,1,2000,2000,0,2,2,2,0,0,0,0,0,0,27.9963494,81.9639433,27.9962761,81.9711203,8/28/2017,10:41:56,1,CARPJ126,
837862420,2015,4/9/2015,615,4,8,16,16470000,8.7,3831,0.013,MI,W,"""STATE ROAD 570 WESTBOUND                          ""","""STATE ROAD 37                                     """,2,MI,E,SR  570 ,        ,5,52,"""LAKELAND                        """,1,1,1,14,4,1,1,1,L,2,6,1,1,1,3,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,12,3,1,1140,24,2,5,NA,8,3.5,0,50,      ,65,NA,32000,11,44,14,14,20,1,2,4,3,3,3,6,W,25,56,1,1,14,14,16,1,0,0,0,0,13,1,W,1,53,1,1,7000,7000,0,2,2,2,0,0,0,0,0,0,27.99446,81.9482799,27.9962975,81.9243785,8/28/2017,10:41:56,1,CARPJ126,
837862440,2015,6/9/2015,636,2,8,16,16470000,7.076,3820,0,  ,NA,"""STATE ROAD 570 WESTBOUND                          ""","""LAKELAND HIGHLANDS ROAD                           """,1,MI,W,SR  570 ,        ,5,52,"""LAKELAND                        """,1,1,1,14,77,1,1,1,L,B,6,1,1,1,3,2,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,12,3,1,1140,24,2,3,NA,10,12,0,50,      ,65,NA,32000,11,35,14,14,20,1,1,9,3,1,0,6,W,1,48,1,1,14,14,20,1,2,6,1,3,4,1,W,1,57,1,1,2000,2000,0,2,2,2,0,0,0,0,0,0,27.9956749,81.9363767,27.994547,81.9508381,8/28/2017,10:41:56,1,CARPJ126,
837862460,2015,6/26/2015,1350,5,8,16,16470000,12.965,3862,0.224,MI,W,"""STATE ROAD 570 EASTBOUND                          ""","""MM 13                                             """,0,MI,NA,SR  570 ,        ,5,62,"""WINTER HAVEN                    """,1,1,1,14,1,1,1,1,L,B,6,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,2,4,1,NA,24,2,3,NA,12,12,0,90,      ,65,NA,9600,11,44,14,14,20,1,1,6,3,3,21,4,W,4,40,1,1,14,14,3,1,0,0,0,0,1,14,E,1,70,1,1,500,500,0,3,2,2,0,0,0,0,0,0,27.9987533,81.8994866,28.0103279,81.8573773,8/28/2017,10:41:56,1,CARPJ126,
837902900,2015,3/19/2015,1640,4,1,16,16320000,7.475,777,0.091,MI,E,"""SR 400 MM 33                                      ""","""SR 700                                            """,1,MI,E,SR  400 ,I     4 ,5,52,"""LAKELAND                        """,1,3,1,4,77,1,1,1,L,2,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,11,1,1,1140,36,2,3,NA,8,12,0,66,      ,70,0,88500,14.5,30,18,18,20,1,1,4,3,2,9,1,W,2,42,1,1,1,1,3,1,0,0,0,0,19,1,W,1,64,1,1,4000,3000,1000,2,2,2,0,1,0,0,0,0,28.0966393,81.9527314,28.0941063,81.9566857,8/28/2017,10:41:56,1,CARPJ126,
837903050,2015,6/24/2015,1615,3,1,16,16180000,25.687,4053,0.008,MI,S,"""SR 25                                             ""","""RIDGEVIEW PLAZA PARKING LOT                       """,40,FT,S,SR   25 ,US   27 ,5,34,"""DAVENPORT                       """,1,1,1,14,77,1,3,1,R,R,2,1,3,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,14,33,3,NA,36,1,3,NA,5,12,0,42,      ,60,0,40000,7.4,39,14,14,20,1,1,4,3,3,21,77,N,1,41,1,1,14,14,1,1,0,0,0,0,1,1,N,1,26,1,1,1500,1500,0,2,2,2,0,0,0,0,0,0,28.2558251,81.658308,28.2562321,81.6588146,8/28/2017,10:41:56,1,CARPJ126,
840652320,2015,1/2/2015,1016,5,1,16,16000000,0,NA,0,  ,NA,"""SR25 (HIGHWAY 27)                                 ""","""                                                  """,0,FT,NA,        ,        ,5,46,"""HAINES CITY                     """,2,1,1,15,3,2,1,1,U,U,9,1,1,1,1,2,1,1,0,0,0,0,1,0,0,4,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,15,15,20,1,0,0,0,0,7,4,O,4,47,1,1,15,15,20,1,0,0,0,0,1,8,O,  ,   ,  ,  ,7000,7000,0,2,1,2,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
840652450,2015,7/15/2015,1236,3,1,16,16000000,0,NA,0,  ,NA,"""LILY AVE E                                        ""","""                                                  """,0,FT,NA,        ,        ,5,46,"""HAINES CITY                     """,2,1,2,32,3,8,1,1,U,U,9,3,1,2,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,32,32,20,1,1,6,13,3,0,3,S,6,0,88,88,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,   ,  ,  ,1500,0,1500,1,1,1,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
840654110,2015,2/27/2015,1541,5,1,16,16000000,0,NA,0,  ,NA,"""SR25 (HIGHWAY 27)                                 ""","""                                                  """,0,FT,NA,        ,        ,5,46,"""HAINES CITY                     """,2,1,1,14,6,8,1,1,P,P,2,3,1,2,1,2,1,1,0,0,0,0,1,0,0,3,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,20,1,0,6,0,3,7,4,S,4,50,1,1,15,15,20,1,0,6,0,3,13,1,0,  ,   ,  ,  ,2500,2500,0,1,1,2,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
840655400,2015,6/29/2015,1203,1,1,16,16000000,0,NA,0,  ,NA,"""SR25 (HIGHWAY 27)                                 ""","""                                                  """,0,FT,NA,        ,        ,5,46,"""HAINES CITY                     """,2,1,1,14,77,8,1,1,U,U,9,3,1,2,1,3,1,1,0,0,0,0,1,0,0,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,0,15,20,1,1,6,3,3,4,4,O,4,38,1,1,15,15,20,1,1,6,3,3,1,8,O,1,34,1,1,15000,15000,0,3,3,3,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
840655560,2015,4/20/2015,2043,1,1,16,16000000,0,NA,0,  ,NA,"""SR25 (HIGHWAY 27)                                 ""","""                                                  """,0,FT,NA,        ,        ,5,46,"""HAINES CITY                     """,2,1,1,14,77,8,1,1,U,U,9,3,1,2,4,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,15,15,20,1,2,6,88,2,9,10,S,77,31,1,1,15,15,20,1,2,6,88,2,1,8,0,  ,   ,  ,  ,1100,1100,0,2,1,2,0,0,0,0,1,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
840656650,2015,8/30/2015,100,7,1,16,16180000,15.882,2710,0.01,MI,N,"""SR25 (HIGHWAY 27)                                 ""","""COMMERCE AVE                                      """,51,FT,N,SR   25 ,US   27 ,5,46,"""HAINES CITY                     """,2,1,1,15,4,1,1,1,L,R,3,1,2,2,4,3,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,14,30,3,810,36,1,6,NA,4,2,0,42,      ,45,1,48500,8.9,30,14,14,20,1,1,2,77,2,0,5,N,6,48,1,1,14,14,1,1,0,0,0,0,13,13,N,1,26,1,1,2001,2001,0,5,2,2,0,0,0,0,0,0,0,0,28.117836,81.6396235,8/28/2017,10:41:56,1,CARPJ126,
840657680,2015,6/25/2015,1709,4,1,16,16180000,15.9,2710,0.028,MI,N,"""SR25 (HIGHWAY 27)                                 ""","""COMMERCE AVENUE                                   """,150,FT,N,SR   25 ,US   27 ,5,46,"""HAINES CITY                     """,2,1,1,14,4,1,1,1,R,2,3,3,1,2,1,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,14,30,3,810,36,1,6,NA,4,2,0,42,      ,45,1,48500,8.9,30,14,14,20,1,1,6,1,3,5,6,N,3,28,1,1,14,14,1,1,0,0,0,0,13,1,N,1,51,1,1,5500,5500,0,2,2,2,0,0,0,0,0,0,0,0,28.118098,81.6396247,8/28/2017,10:41:56,1,CARPJ126,
840657910,2015,7/29/2015,1650,3,1,16,16180000,15.872,2710,0,  ,NA,"""SR25 (HIGHWAY 27)                                 ""","""COMMERCE AVENUE                                   """,0,FT,NA,SR   25 ,US   27 ,5,46,"""HAINES CITY                     """,2,1,1,14,4,1,1,1,R,R,2,3,2,2,1,3,1,1,0,0,0,0,1,0,0,2,0,0,5,5,0,5,14,30,3,810,36,1,6,NA,4,2,0,42,      ,45,1,48500,8.9,30,14,14,20,1,0,0,0,3,2,14,N,30,63,1,1,14,14,1,1,0,0,0,0,9,13,N,1,33,1,1,600,600,0,2,2,2,0,0,0,0,0,0,0,0,28.1176905,81.6396228,8/28/2017,10:41:56,1,CARPJ126,
840657980,2015,7/24/2015,1301,5,1,16,16180000,15.872,2710,0,  ,NA,"""SR 25 (HIGHWAY 27)                                ""","""COMMERCE AVENUE                                   """,0,FT,NA,SR   25 ,US   27 ,5,46,"""HAINES CITY                     """,2,2,1,14,1,1,1,1,R,1,3,3,2,2,1,2,1,1,0,0,0,0,77,0,0,1,0,0,1,1,0,5,14,30,3,810,36,1,6,NA,4,2,0,42,      ,45,1,48500,8.9,30,14,14,20,1,0,0,0,0,1,14,N,1,51,1,1,14,14,2,1,0,0,0,0,7,14,N,1,40,1,1,1500,1500,0,2,2,2,0,1,0,0,0,0,0,0,28.1176905,81.6396228,8/28/2017,10:41:56,1,CARPJ126,
